"","X","mp_id","name","level","riding_name","riding_id","province","party","region.x","region.y","total_pop","male","female","age0m14","age15m29","age30m44","age45m59","age60m74","age75p","age18p","english","french","otherLang","income40m","income40m99","income100p","educHSB","educColl","educUniv","vote2018_CAQ","vote2018_PQ","vote2018_PLQ","vote2018_QS","vote2018_PCQ","char","value"
"1770",1770,177,"Philip Lawrence","fed","Northumberland Peterborough-Sud",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Collaborative Problem Solver"
"1771",1771,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Support for infrastructure investment"
"1772",1772,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Support for Indigenous rights"
"1773",1773,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Opposition to C-51"
"1774",1774,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Push for electoral reform"
"1775",1775,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Support for increased healthcare spending"
"1776",1776,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Support for clean energy"
"1777",1777,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Advocate for youth and aboriginal education"
"1778",1778,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Promotion of national unity"
"1779",1779,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Promotion of multiculturalism"
"1780",1780,178,"Dominic LeBlanc","fed","Beauséjour",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Strong support for provincial rights."
"1781",1781,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Respectful"
"1782",1782,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-Active"
"1783",1783,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Transparent"
"1784",1784,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Open to Change"
"1785",1785,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Fiscally Responsible"
"1786",1786,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Inclusive"
"1787",1787,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Critical Thinker"
"1788",1788,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Innovative"
"1789",1789,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Progressive"
"1790",1790,179,"Diane Lebouthillier","fed","Gaspésie Les Îles-de-la-Madeleine",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Engagement-Oriented."
"1791",1791,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Committed to creating economic growth"
"1792",1792,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Open to feedback and community input"
"1793",1793,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Loves Canada's North"
"1794",1794,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Conservative and Liberal political views"
"1795",1795,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Believes in gender equality and respect for women"
"1796",1796,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Committed to protecting the environment"
"1797",1797,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Focused on strengthening public health care system"
"1798",1798,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Committed to minimizing taxes"
"1799",1799,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Focused on helping small businesses"
"1800",1800,180,"Paul Lefebvre","fed","Sudbury",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Focused on helping those with disabilities."
"1801",1801,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Fiscal Responsibility"
"1802",1802,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Environmental Conservation"
"1803",1803,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Economic Development"
"1804",1804,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Tax Reform"
"1805",1805,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","International Relations"
"1806",1806,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Infrastructure Investment"
"1807",1807,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Climate Change Initiatives"
"1808",1808,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Enhanced Education and Training Programs"
"1809",1809,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Health Care Reform"
"1810",1810,181,"Richard Lehoux","fed","Beauce",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Security & Immigration Reform"
"1811",1811,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Government Reformer"
"1812",1812,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Responsible Resource Extraction"
"1813",1813,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Youth Employment Advocacy"
"1814",1814,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Support for Canadian Entrepreneurs"
"1815",1815,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Defense of Canadian Artisanal Productions"
"1816",1816,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Fiscal Responsible"
"1817",1817,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Protection of Minority Rights"
"1818",1818,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Racism and Discrimination Awareness"
"1819",1819,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Community Engagement"
"1820",1820,182,"Sébastien Lemire","fed","Abitibi Témiscamingue",NA,"Québec","BQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Environmental Conservation."
"1821",1821,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Promoting Local Economic Development"
"1822",1822,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Championing Infrastructure Investments"
"1823",1823,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Advancing Economic and Trade Opportunities Abroad"
"1824",1824,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Entrepreneurship"
"1825",1825,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Helping Canadian Families"
"1826",1826,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Advancing Environmental Protection"
"1827",1827,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Improving Healthcare"
"1828",1828,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Supporting Canada's Cultural Heritage"
"1829",1829,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Championing Human Rights Abroad"
"1830",1830,183,"Michael Levitt","fed","York-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Fostering Gender Equity."
"1831",1831,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Business-Friendly"
"1832",1832,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Passionate Advocate"
"1833",1833,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Pro-Parenting Policies"
"1834",1834,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Supports Agriculture Industry"
"1835",1835,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Pro-Economic GrowthPost-Secondary Emphasis"
"1836",1836,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Pro-Environment"
"1837",1837,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Pro-Health Care"
"1838",1838,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Tax Reform"
"1839",1839,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Pro-Public Safety"
"1840",1840,184,"Chris Lewis","fed","Essex",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10",NA
"1841",1841,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Business"
"1842",1842,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Population Management"
"1843",1843,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Support for Veterans"
"1844",1844,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Promotion of Global Trade"
"1845",1845,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Promotion of Skilled Workers"
"1846",1846,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Support for Economic Development"
"1847",1847,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Advocacy for Job Creation and Businesses"
"1848",1848,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Climate Change Mitigation"
"1849",1849,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Tax Reform"
"1850",1850,185,"Ron Liepert","fed","Calgary Signal Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Response to Syrian Refugee Crisis"
"1851",1851,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Environmental Advocate"
"1852",1852,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Supports Lower Greenhouse Gas Emissions"
"1853",1853,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Supports Stronger Gun Control"
"1854",1854,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Supports Social Justice Initiatives"
"1855",1855,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Supports Workplace Inequality Reform"
"1856",1856,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Supports Higher Tax on Luxury Items"
"1857",1857,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Supports Healthy Eating Initiatives"
"1858",1858,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Supports Better Access to Mental Health Services"
"1859",1859,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Supports Innovative Education Plans"
"1860",1860,186,"Joël Lightbound","fed","Louis-Hébert",NA,"Québec","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Supports Universal Pharmacare."
"1861",1861,187,"Dane Lloyd","fed","Sturgeon River Parkland",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Conservative"
"1862",1862,187,"Dane Lloyd","fed","Sturgeon River Parkland",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Fiscal Responsibility"
"1863",1863,187,"Dane Lloyd","fed","Sturgeon River Parkland",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Support for Veterans"
"1864",1864,187,"Dane Lloyd","fed","Sturgeon River Parkland",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Inclusion of Different Communities"
"1865",1865,187,"Dane Lloyd","fed","Sturgeon River Parkland",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Rejection of Big Government"
"1866",1866,187,"Dane Lloyd","fed","Sturgeon River Parkland",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Lower Taxes"
"1867",1867,187,"Dane Lloyd","fed","Sturgeon River Parkland",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Education Reforms"
"1868",1868,187,"Dane Lloyd","fed","Sturgeon River Parkland",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Population Growth Policies"
